Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms)
193.106.57.96:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1462
192.111.129.150:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,925
104.194.132.112:9051,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,8024
57.128.249.250:9052,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1372
86.57.178.182:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3557
183.80.130.9:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4619
104.37.135.145:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,482
8.209.96.245:81,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4479
8.209.96.245:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4488
184.178.172.3:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1046
72.195.34.42:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1042
202.79.47.159:10800,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1983
68.71.254.6:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,442
174.77.111.198:49547,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1041
199.102.105.242:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,450
72.195.34.60:27391,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1036
184.178.172.23:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1094
123.231.230.58:31196,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1650
122.252.179.66:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2791
47.89.159.212:137,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,7797
199.58.185.9:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,917
198.8.94.170:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2720
199.116.114.11:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,422
192.111.135.17:18302,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,923
107.181.161.81:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,432
192.111.139.165:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,956
68.1.210.163:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1038
36.37.244.41:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,9418
47.238.130.212:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4431
192.111.139.162:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,947
104.200.135.46:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,430
37.26.86.206:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4676
107.181.168.145:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,443
184.181.217.206:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1040
89.237.35.145:51549,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5961
199.102.106.94:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,430
192.111.138.29:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,931
184.178.172.5:15303,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1034
184.181.217.213:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1045
177.85.65.177:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2692
68.1.210.189:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1062
12.218.209.130:13326,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4497
47.252.18.37:20,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4217
46.10.198.10:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2507
174.77.111.196:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1034
72.37.216.68:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,452
199.229.254.129:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,917
142.54.229.249:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,430
47.238.130.212:8443,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4433
142.54.235.9:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,421
98.181.137.83:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1035
142.54.228.193:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,449
15.237.108.20:54588,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,602
74.119.144.60:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,915
72.195.34.58:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1041
201.234.24.89:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2614
202.131.246.250:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6925
192.252.220.92:17328,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,431
70.166.167.38:57728,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1044
184.170.248.5:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,925
98.170.57.231:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1040
107.152.98.5:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,441
82.132.19.108:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1746
185.178.185.100:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5341
189.50.138.10:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5759
200.105.252.170:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5111
220.132.41.160:1088,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5295
115.85.74.114:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6928
41.223.234.116:37259,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4027
103.229.47.120:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2778
170.81.141.254:61437,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,796
103.177.20.27:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6891
103.134.214.131:1648,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4826
199.187.210.54:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,430
192.252.216.86:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,924
79.101.45.94:56921,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,8603
41.75.84.86:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1867
36.88.242.103:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,8870
160.30.113.24:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,10508
103.146.137.61:1081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3564
176.126.70.111:16379,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,22579
45.40.136.39:45741,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,494
93.123.30.53:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,13062
8.213.222.157:4002,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5579
47.250.155.254:8004,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4560
39.102.209.163:9999,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4595
8.219.229.53:1081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4495
47.89.159.212:8010,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4210
193.233.86.198:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,10142
39.102.214.152:8443,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4584
217.197.151.182:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2565
213.197.136.218:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2443
47.251.87.74:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4096
47.104.28.135:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4603
39.102.214.208:8008,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4594
47.251.87.74:4444,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4081
106.14.104.220:3333,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5474
47.92.143.92:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4602
124.105.40.93:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4763
8.138.149.37:3333,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4558
36.92.186.59:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6580
39.100.88.89:8008,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4616
39.104.57.33:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4628
8.213.222.157:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4979
187.102.16.66:51327,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5710
119.235.49.121:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2794
39.102.208.149:8443,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4999
39.102.214.199:8443,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5589
144.91.83.39:9050,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,11854
43.134.53.69:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,9020
89.250.148.154:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1681
47.119.19.221:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4567
179.189.219.98:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4903
88.87.79.18:3629,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3857
47.104.198.111:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4573
47.92.194.235:4000,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4613
39.102.210.222:8888,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5272
39.102.214.199:8008,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4605
47.104.28.135:9098,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4600
8.137.38.48:39,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4655
46.107.230.122:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2486
41.223.234.116:37259,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3053
94.247.241.70:51006,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5733
193.200.151.69:32777,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6633
45.150.33.211:1081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5684
202.123.183.66:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,9168
186.224.225.26:42648,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5768
8.215.15.163:51,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4926
8.215.15.163:50,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4543
83.143.24.29:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5617
8.130.54.67:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4609
39.104.57.33:34567,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4608
109.232.106.150:52435,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2752
43.252.238.238:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2462
200.125.40.38:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6768
43.228.95.138:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4166
175.139.200.17:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6772
190.89.104.88:5432,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1580
113.53.29.228:13629,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6721
110.77.149.227:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,8802
187.87.35.148:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5810
113.161.134.128:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2499
45.150.33.211:1082,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4137
202.142.169.142:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4307
103.162.196.117:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6099
8.219.229.53:5060,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4500
47.91.121.127:8888,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4790
47.250.159.65:55443,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4520
47.252.11.233:999,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4208
120.25.189.254:9080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4563
39.102.211.162:10000,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4614
47.91.120.190:9999,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4701
13.48.13.125:31118,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,700
47.92.152.43:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4614
47.237.2.245:443,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4493
39.104.69.76:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4612
83.238.167.189:9150,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,12746
47.104.198.111:8081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4584
72.195.34.59:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1055
47.237.2.245:119,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4493
182.53.216.73:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6929
46.8.60.34:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1843
177.85.65.177:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1682
80.78.78.106:65530,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4654
92.42.8.20:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,9007
168.196.24.29:60606,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4713
91.192.25.158:4145,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,10048
76.26.114.253:39593,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4713
85.113.204.41:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4710
114.108.177.104:60984,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2224
160.20.165.242:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5407
118.70.212.110:60606,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2563
37.193.125.68:1090,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2973
43.248.27.11:54730,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5889
27.131.189.130:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4935
122.252.183.22:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4927
176.126.70.111:16379,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,10638
38.41.225.174:8888,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4969
154.79.251.168:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5784
200.70.56.84:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,8787
203.170.146.146:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1514
181.143.81.51:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4229
103.196.7.38:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2883
66.151.32.105:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5760
185.130.219.10:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5549
27.116.53.13:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2961
117.102.115.154:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4510
45.6.101.98:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6553
193.32.177.152:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,9795
121.200.60.122:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3805
45.70.188.10:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,6197
103.233.103.241:4153,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,8816
47.116.210.163:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4545
121.43.154.123:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4567
47.252.11.233:84,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4205
47.116.210.163:8888,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4555
47.119.22.156:5060,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4570
8.215.15.163:8008,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4537
39.102.214.152:9999,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4642
47.89.159.212:31281,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4208
8.212.165.164:41890,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4722
39.102.213.187:8081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5461
47.104.198.111:8888,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4579
39.102.210.176:8888,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4589
47.109.110.100:8008,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4639
139.224.186.221:8081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4562
121.43.154.123:6379,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4577
47.116.181.146:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4552
47.92.194.235:20000,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4606
121.43.154.123:9098,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4568
103.88.221.194:46450,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1978
39.102.209.128:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4629
47.104.28.135:1234,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4590
39.102.213.50:8081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4577
39.102.208.149:81,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4660
8.213.197.208:31433,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,7575
39.102.209.121:50000,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5853
47.176.213.210:39593,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1409
39.102.214.199:3129,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4615
45.116.114.37:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2741
170.247.43.142:32812,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2509
186.251.253.53:31337,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5737
183.90.187.248:9050,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3146
202.51.124.166:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,8792
187.188.131.169:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5796
154.113.198.17:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,7059
144.124.227.191:1080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,9720
139.224.186.221:1111,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4543
120.26.52.35:8081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4545
39.102.213.3:8081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4580
39.104.57.33:8888,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4627
47.108.159.113:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4654
47.121.182.36:1088,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4572
47.109.110.100:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4638
212.126.5.246:42344,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,2389
47.91.120.190:55443,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4728
39.102.214.208:7788,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4604
39.104.23.154:80,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4596
47.104.27.249:8081,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4577
8.212.168.170:35561,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4651
47.92.152.43:12000,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4608
47.104.27.249:8888,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4585
106.14.91.83:3128,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4709
8.220.141.8:8443,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4639
47.104.27.165:3129,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4581
8.148.23.165:9098,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4603
47.250.11.111:8181,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,5535
8.138.149.37:30001,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4556
91.211.100.35:44744,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,1478
47.237.107.41:9000,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4497
121.43.109.88:3129,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4562
115.85.74.114:5678,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,3881
179.189.245.41:5432,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,9460
45.162.225.114:59341,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,8735
152.228.134.176:48080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,8080
39.102.208.23:3129,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4596
8.213.195.191:37,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4573
84.201.144.65:10007,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,13019
120.26.104.146:8080,SOCKS4,Unknown,N/A,🏳️,N/A,Unknown,Unknown,Unknown,4563
