Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms),Iran Reachable,Iran Latency (ms),Iran Nodes OK
177.93.72.82:4153,SOCKS4,Brazil,BR,🇧🇷,0,low,No,JR LINK PROVEDOR DE INTERNET VIA RARIO LTDA,1221,Not Checked,,
201.218.189.212:4153,SOCKS4,Brazil,BR,🇧🇷,0,low,No,Nova Internet E Provedor Ltda,3221,Not Checked,,
181.233.94.101:1080,SOCKS4,Brazil,BR,🇧🇷,0,low,No,J.A TELECOM.PE,4428,Not Checked,,
187.19.127.180:4153,SOCKS4,Brazil,BR,🇧🇷,0,low,No,Unidasnet Comunicacoes Ltda,6507,Not Checked,,
179.189.245.173:5432,SOCKS4,Brazil,BR,🇧🇷,0,low,No,WorldNet Telecom Comercio e Servi?os de Telecomuni,1338,Not Checked,,
168.227.158.13:4145,SOCKS4,Brazil,BR,🇧🇷,0,low,No,Multipla Serviços Inteligentes,8111,Not Checked,,
179.108.153.128:4145,SOCKS4,Brazil,BR,🇧🇷,0,low,No,Max Telecomunicações Ltda,1300,Not Checked,,
179.189.249.249:5432,SOCKS4,Brazil,BR,🇧🇷,0,low,No,WorldNet Telecom Comercio e Serviços de Telecomuni,2340,Not Checked,,
179.189.249.249:5432,SOCKS4,Brazil,BR,🇧🇷,0,low,No,WorldNet Telecom Comercio e Serviços de Telecomuni,5412,Not Checked,,
170.247.43.142:32812,SOCKS4,Brazil,BR,🇧🇷,3,low,Yes,Westlink Tecnologia E Comunicacao Ltda. - ME,3275,Not Checked,,
167.250.137.129:1080,SOCKS4,Brazil,BR,🇧🇷,4,low,No,DB3 SERVICOS DE TELECOMUNICACOES S.A,8697,Not Checked,,
177.207.247.189:4153,SOCKS4,Brazil,BR,🇧🇷,4,low,No,TELEFÔNICA BRASIL S.A,3560,Not Checked,,
177.207.247.189:4153,SOCKS4,Brazil,BR,🇧🇷,4,low,No,TELEFÔNICA BRASIL S.A,6231,Not Checked,,
200.215.160.210:5678,SOCKS4,Brazil,BR,🇧🇷,5,low,No,Brsulnet Telecom Ltda,2179,Not Checked,,
200.215.160.210:5678,SOCKS4,Brazil,BR,🇧🇷,5,low,No,Brsulnet Telecom Ltda,2166,Not Checked,,
186.251.253.53:31337,SOCKS4,Brazil,BR,🇧🇷,5,low,No,Seanet Telecom Carazinho Eireli,5233,Not Checked,,
170.150.1.253:4145,SOCKS4,Brazil,BR,🇧🇷,5,low,No,UNIFIQUE TELECOMUNICACOES S/A,8227,Not Checked,,
186.194.234.18:4153,SOCKS4,Brazil,BR,🇧🇷,6,low,No,Cabonnet Internet Ltda,1053,Not Checked,,
186.194.234.18:4153,SOCKS4,Brazil,BR,🇧🇷,6,low,No,Cabonnet Internet Ltda,1031,Not Checked,,
177.74.141.8:5432,SOCKS4,Brazil,BR,🇧🇷,7,low,No,PONTOCOMNET SERVIÇOS DE INTERNET LTDA,1104,Not Checked,,
177.74.141.8:5432,SOCKS4,Brazil,BR,🇧🇷,7,low,No,PONTOCOMNET SERVIÇOS DE INTERNET LTDA,3120,Not Checked,,
143.137.116.72:1080,SOCKS4,Brazil,BR,🇧🇷,9,low,No,WORLD WIFI TELECOMUNICAÇÕES LTDA - ME,3045,Not Checked,,
177.54.239.13:4145,SOCKS4,Brazil,BR,🇧🇷,10,low,No,Aranet Comunicacao Ltda,3244,Not Checked,,
177.85.157.25:4153,SOCKS4,Brazil,BR,🇧🇷,10,low,No,Biazi Telecomunicações Ltda Epp,1121,Not Checked,,
187.86.153.254:30660,SOCKS4,Brazil,BR,🇧🇷,11,low,No,VETORIALNET INF. E SERVIÇOS DE INTERNET LTDA,6468,Not Checked,,
177.125.144.94:1080,SOCKS4,Brazil,BR,🇧🇷,11,low,No,Mega Grupo de Telecomunicações Ltda,1112,Not Checked,,
138.94.28.234:40658,SOCKS4,Brazil,BR,🇧🇷,14,low,No,RIO CABLE TELECOM LTDA,1011,Not Checked,,
138.94.28.234:40658,SOCKS4,Brazil,BR,🇧🇷,14,low,No,RIO CABLE TELECOM LTDA,1016,Not Checked,,
168.232.213.9:4153,SOCKS4,Brazil,BR,🇧🇷,18,low,No,Torres Telecom,6136,Not Checked,,
