Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms),Iran Reachable,Iran Latency (ms),Iran Nodes OK
39.104.23.154:8443,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,8073,Not Checked,,
47.119.20.8:9098,HTTP,China,CN,🇨🇳,0,low,No,Addresses CNNIC,7983,Not Checked,,
106.15.137.41:8333,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,7954,Not Checked,,
47.107.166.143:8000,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,7977,Not Checked,,
106.15.58.163:9080,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,7986,Not Checked,,
47.106.75.125:3128,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,7981,Not Checked,,
39.102.214.199:15,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,8027,Not Checked,,
47.106.198.144:8080,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,7975,Not Checked,,
39.104.57.33:9080,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,8061,Not Checked,,
39.104.57.33:8080,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,8088,Not Checked,,
39.102.209.121:9098,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,8044,Not Checked,,
8.137.62.53:9098,HTTP,China,CN,🇨🇳,0,low,No,"Hangzhou Alibaba Advertising Co., Ltd.",8103,Not Checked,,
139.224.195.153:8118,HTTP,China,CN,🇨🇳,0,low,No,Addresses CNNIC,7944,Not Checked,,
47.104.28.135:8010,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,8037,Not Checked,,
36.137.204.11:8002,HTTP,China,CN,🇨🇳,0,low,No,China Mobile Communications Corporation,7528,Not Checked,,
101.132.252.152:8123,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,7944,Not Checked,,
101.132.252.152:80,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,7948,Not Checked,,
8.148.20.126:1080,HTTP,China,CN,🇨🇳,0,low,No,"Hangzhou Alibaba Advertising Co., Ltd.",8038,Not Checked,,
47.110.226.74:19991,HTTP,China,CN,🇨🇳,0,low,No,Hangzhou Alibaba Advertising Co,12512,Not Checked,,
